question_bank_code,question_code,question_type_code,stem,options_json,answer_text,analysis_text
internship_preparation_bank,internship_preparation_bank_q010,single_choice,如果实习工作节奏较快，想减少遗漏，最合适的做法是？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,用清单和日程工具更稳妥。
internship_preparation_bank,internship_preparation_bank_q011,single_choice,和带教老师沟通时，若对任务理解不清，最应该怎样做？,"[{""key"": ""A"", ""text"": ""先确认分工，再与同伴及时沟通。""}, {""key"": ""B"", ""text"": ""尽量一个人包办全部任务。""}, {""key"": ""C"", ""text"": ""只做自己喜欢的部分。""}, {""key"": ""D"", ""text"": ""等别人安排好再开始。""}]",A,确认理解后再执行，能减少返工。
internship_preparation_bank,internship_preparation_bank_q012,single_choice,实习中别人给你提出修改意见，最值得采用的态度是？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,把意见转化为改进动作。
internship_preparation_bank,internship_preparation_bank_q013,single_choice,准备作品集时，最能打动面试官的是？,"[{""key"": ""A"", ""text"": ""结合岗位要求，突出相关经历和能力。""}, {""key"": ""B"", ""text"": ""只强调自己的兴趣爱好。""}, {""key"": ""C"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""D"", ""text"": ""把经历适当夸大。""}]",A,过程和成果一起呈现最完整。
internship_preparation_bank,internship_preparation_bank_q014,single_choice,如果实习和课程安排冲突，最应该先做什么？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,先协调时间，再决定安排。
internship_preparation_bank,internship_preparation_bank_q015,single_choice,实习期间与同事合作时，出现分歧，最合适的做法是？,"[{""key"": ""A"", ""text"": ""先确认分工，再与同伴及时沟通。""}, {""key"": ""B"", ""text"": ""尽量一个人包办全部任务。""}, {""key"": ""C"", ""text"": ""只做自己喜欢的部分。""}, {""key"": ""D"", ""text"": ""等别人安排好再开始。""}]",A,先对事实，再谈方案。
internship_preparation_bank,internship_preparation_bank_q016,single_choice,填写实习申请表时，最需要注意的是？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,信息真实准确是基本要求。
internship_preparation_bank,internship_preparation_bank_q017,single_choice,如果企业要求提交证明材料，最合适的做法是？,"[{""key"": ""A"", ""text"": ""结合岗位要求，突出相关经历和能力。""}, {""key"": ""B"", ""text"": ""只强调自己的兴趣爱好。""}, {""key"": ""C"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""D"", ""text"": ""把经历适当夸大。""}]",A,按要求准备材料更专业。
internship_preparation_bank,internship_preparation_bank_q018,single_choice,实习开始后，为了尽快适应环境，你最应该先做什么？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,主动了解流程与规则。
internship_preparation_bank,internship_preparation_bank_q019,single_choice,每天实习结束后做简单记录，主要有助于？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,记录能促进复盘和持续改进。
internship_preparation_bank,internship_preparation_bank_q020,single_choice,实习过程中如果任务很多，最合理的处理顺序是？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,按优先级推进最有效。
internship_preparation_bank,internship_preparation_bank_q021,single_choice,与导师讨论职业方向时，最值得准备的是？,"[{""key"": ""A"", ""text"": ""结合岗位要求，突出相关经历和能力。""}, {""key"": ""B"", ""text"": ""只强调自己的兴趣爱好。""}, {""key"": ""C"", ""text"": ""尽量回避自己不会的内容。""}, {""key"": ""D"", ""text"": ""把经历适当夸大。""}]",A,结合兴趣、能力和目标更清晰。
internship_preparation_bank,internship_preparation_bank_q022,single_choice,如果你需要向团队汇报进度，最重要的是？,"[{""key"": ""A"", ""text"": ""先确认分工，再与同伴及时沟通。""}, {""key"": ""B"", ""text"": ""尽量一个人包办全部任务。""}, {""key"": ""C"", ""text"": ""只做自己喜欢的部分。""}, {""key"": ""D"", ""text"": ""等别人安排好再开始。""}]",A,清楚汇报进展和风险。
internship_preparation_bank,internship_preparation_bank_q023,single_choice,当你发现自己在办公软件上还不熟练时，最好的做法是？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,先补齐基础技能再上手。
internship_preparation_bank,internship_preparation_bank_q024,single_choice,实习结束前做总结，最能帮助你后续求职的是？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,把经验沉淀成可复用的收获。
academic_planning_bank,academic_planning_bank_q001,single_choice,制定学期计划时，最应该优先考虑什么？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,学业规划要围绕目标和时间安排展开。
academic_planning_bank,academic_planning_bank_q002,single_choice,如果你准备考研，最需要尽早确认的是？,"[{""key"": ""A"", ""text"": ""想到什么就先做什么。""}, {""key"": ""B"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""C"", ""text"": ""只处理最容易的任务。""}, {""key"": ""D"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}]",D,目标明确后，准备路径才会更清晰。
academic_planning_bank,academic_planning_bank_q003,single_choice,课程很多但精力有限时，最好的策略是？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,先抓主线课程和关键任务。
academic_planning_bank,academic_planning_bank_q004,single_choice,选修课选择上，比较合理的思路是？,"[{""key"": ""A"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""B"", ""text"": ""先转移话题再说。""}, {""key"": ""C"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""D"", ""text"": ""把反馈当作否定就直接忽略。""}]",C,选课要兼顾兴趣、能力和发展。
academic_planning_bank,academic_planning_bank_q005,single_choice,想提升绩点，最值得坚持的习惯是？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,稳定的复盘和修正能逐步提升表现。
academic_planning_bank,academic_planning_bank_q006,single_choice,如果本学期要兼顾竞赛和课程，最先做什么？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,先规划时间，再安排投入。
academic_planning_bank,academic_planning_bank_q007,single_choice,做学业目标时，最有帮助的是把目标写成什么样？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,目标越具体，执行越容易。
academic_planning_bank,academic_planning_bank_q008,single_choice,准备论文开题时，最应该先做的是？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,先读文献，才能确定方向。
academic_planning_bank,academic_planning_bank_q009,single_choice,想提高英语能力，最有效的做法是？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,持续输入和输出最有帮助。
academic_planning_bank,academic_planning_bank_q010,single_choice,如果某门课基础薄弱，最合理的补救方式是？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,回到教材和例题夯实基础。
academic_planning_bank,academic_planning_bank_q011,single_choice,学期中需要调整学习节奏时，最合适的是？,"[{""key"": ""A"", ""text"": ""按轻重缓急排序，并给任务设定截止时间。""}, {""key"": ""B"", ""text"": ""想到什么就先做什么。""}, {""key"": ""C"", ""text"": ""把所有任务都拖到最后一天。""}, {""key"": ""D"", ""text"": ""只处理最容易的任务。""}]",A,根据反馈及时调整计划。
academic_planning_bank,academic_planning_bank_q012,single_choice,面对成绩波动，最健康的态度是？,"[{""key"": ""A"", ""text"": ""记录反馈并据此改进。""}, {""key"": ""B"", ""text"": ""把反馈当作否定就直接忽略。""}, {""key"": ""C"", ""text"": ""只解释原因，不做调整。""}, {""key"": ""D"", ""text"": ""先转移话题再说。""}]",A,关注原因而不是只看结果。
